,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,days_since_1900
23478,1,46,0.855,0.874,11,-4.548,0,0.228,0.0659,0.0,0.0898,0.894,101.704,298446,4,16,41553
23479,0,5,0.495,0.79,7,-10.247,1,0.0425,0.00442,0.752,0.222,0.134,144.998,362911,4,7,44016
23480,0,50,0.522,0.192,10,-15.844,1,0.0337,0.897,0.000936,0.109,0.331,133.47,221682,3,8,44440
23481,0,71,0.668,0.726,9,-7.512,1,0.0468,0.0387,0.0,0.134,0.453,124.075,172143,4,13,44111
23482,0,73,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,193000,4,14,37985
23483,0,89,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4,13,44329
23484,0,0,0.734,0.892,1,-4.466,1,0.0423,0.0125,0.00392,0.041,0.392,125.994,320199,4,13,42176
23485,0,29,0.629,0.586,0,-7.746,1,0.334,0.0361,0.0,0.0557,0.584,79.591,186304,4,16,43866
23486,0,0,0.671,0.733,11,-10.092,1,0.0356,0.132,1.07e-05,0.0908,0.94,108.603,240600,4,18,27780
23487,0,0,0.637,0.471,4,-10.669,0,0.27,0.405,0.000262,0.106,0.793,76.809,210533,4,17,35429
23488,0,51,0.491,0.754,6,-5.945,1,0.0572,0.138,0.0,0.32,0.541,164.948,139499,4,16,44244
23489,0,78,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067,4,18,29820
23490,0,0,0.561,0.968,6,-5.879,0,0.103,0.00758,5.51e-05,0.218,0.509,144.962,194267,4,4,39712
23491,0,40,0.808,0.557,4,-15.682,0,0.082,0.0993,1.59e-05,0.0749,0.834,165.999,183107,4,9,33524
23492,0,50,0.465,0.11,4,-15.523,1,0.0329,0.916,4.64e-05,0.089,0.0751,129.112,261523,4,8,44489
23493,0,70,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,343240,4,18,31356
23494,0,70,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,274387,4,9,38837
23495,0,77,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4,18,30258
23496,1,81,0.828,0.724,6,-3.555,0,0.0715,0.0424,1.68e-06,0.468,0.896,96.058,167504,4,11,44481
23497,0,40,0.764,0.821,0,-4.096,1,0.0455,0.0648,0.00349,0.122,0.846,121.985,196394,4,4,42564
23498,1,55,0.829,0.614,3,-6.259,0,0.154,0.0226,0.0,0.0673,0.556,134.014,256133,4,9,42969
23499,0,0,0.765,0.737,5,-6.686,0,0.0631,0.00213,0.0772,0.0693,0.627,124.016,252442,4,6,42022
23500,0,50,0.123,0.225,4,-16.798,1,0.0351,0.73,0.509,0.0658,0.055,78.132,192453,3,2,39812
23501,0,0,0.674,0.422,2,-7.145,1,0.272,0.477,0.0016,0.053,0.533,147.108,164013,4,20,40860
23502,0,21,0.661,0.619,2,-5.632,1,0.0491,0.0243,2.28e-05,0.11,0.224,127.925,268594,4,6,41472
23503,0,50,0.777,0.8,11,-5.803,1,0.0276,0.181,0.00204,0.201,0.969,96.674,280267,4,13,29524
23504,0,0,0.8,0.418,7,-14.345,1,0.0942,0.447,0.0,0.315,0.966,149.749,205427,4,17,34391
23505,0,0,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,435667,3,2,36524
23506,0,60,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,245293,4,13,41545
23507,0,0,0.611,0.482,10,-10.216,0,0.0339,0.0115,0.372,0.116,0.206,135.986,562573,4,13,40014
23508,1,53,0.516,0.792,1,-5.38,0,0.216,0.0235,0.0,0.404,0.524,121.189,226790,5,9,42928
23509,0,0,0.843,0.483,8,-7.168,0,0.0332,0.187,0.0,0.0867,0.96,95.551,244373,4,20,40447
23510,0,0,0.682,0.469,6,-9.98,0,0.444,0.54,0.000459,0.0916,0.583,127.05,194526,5,13,42429
23511,0,43,0.601,0.788,4,-5.001,0,0.0303,0.309,0.0,0.257,0.661,100.002,308400,3,7,41101
23512,1,0,0.614,0.833,8,-9.209,1,0.0297,0.442,0.934,0.0923,0.469,164.717,399027,4,7,35322
23513,0,73,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,517125,3,18,27447
23514,0,54,0.461,0.246,0,-13.487,1,0.0298,0.111,0.000374,0.0963,0.178,88.446,302693,4,12,34763
23515,0,42,0.756,0.516,11,-6.539,0,0.218,0.191,0.0,0.155,0.822,134.99,173267,4,17,26765
23516,0,51,0.575,0.56,7,-13.334,1,0.0375,0.172,0.886,0.128,0.277,119.986,233500,4,21,44073
23517,0,1,0.23,0.809,9,-9.387,0,0.0474,0.000301,0.00526,0.11,0.855,159.746,162800,4,18,39495
23518,0,56,0.74,0.394,2,-15.126,1,0.0331,0.586,0.000215,0.316,0.78,123.689,220440,4,3,29345
23519,0,0,0.592,0.455,0,-13.346,1,0.0247,0.0461,1.31e-06,0.196,0.636,105.222,260600,4,18,31221
23520,0,0,0.671,0.551,8,-9.646,0,0.033,0.000578,0.894,0.2,0.13,128.019,379120,4,7,41962
23521,0,50,0.773,0.813,4,-4.609,0,0.0797,0.0326,3.77e-05,0.192,0.708,127.931,199387,4,13,39190
23522,0,26,0.669,0.644,1,-6.37,1,0.0812,0.533,0.0,0.0843,0.745,171.935,205068,4,16,41734
23523,0,70,0.722,0.845,2,-4.446,0,0.0308,0.287,0.0,0.0561,0.965,130.13,204754,4,13,35429
23524,0,73,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,220893,4,18,29890
23525,1,0,0.785,0.561,5,-9.834,1,0.412,0.131,0.0,0.257,0.532,82.503,290429,4,16,40517
23526,0,36,0.711,0.791,9,-5.5,1,0.138,0.104,0.000372,0.101,0.536,105.856,276960,4,18,40712
23527,0,3,0.534,0.947,4,-5.179,0,0.0395,4.58e-05,4.11e-05,0.105,0.881,142.467,97973,4,14,36524
23528,1,80,0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,159083,4,9,44370
23529,0,80,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213,4,5,44174
23530,0,0,0.784,0.882,5,-3.646,1,0.0451,0.0377,0.0,0.65,0.699,120.017,189870,4,13,41854
23531,0,38,0.533,0.855,10,-5.309,0,0.0877,0.0528,1.63e-06,0.0774,0.184,99.974,302400,4,6,41868
23532,0,0,0.592,0.733,9,-6.262,0,0.0588,0.479,0.000323,0.0546,0.581,110.03,263227,4,19,27393
23533,0,0,0.561,0.469,2,-9.258,1,0.0311,0.438,0.000167,0.0825,0.372,138.054,244360,4,3,41584
23534,0,0,0.63,0.961,3,-2.384,0,0.0457,0.00394,0.000609,0.107,0.203,120.008,198000,4,7,42595
23535,0,54,0.934,0.76,7,-5.549,1,0.148,0.00417,0.906,0.0656,0.864,121.302,241467,4,7,38803
23536,0,60,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,209208,4,13,42095
23537,0,0,0.433,0.966,1,-1.912,1,0.169,0.000581,0.0664,0.0855,0.242,174.015,271724,4,7,42666
23538,0,24,0.751,0.608,5,-9.64,1,0.0481,0.855,0.000522,0.195,0.96,140.553,147160,4,20,38944
23539,0,0,0.502,0.494,7,-8.337,1,0.0266,0.0168,0.0,0.321,0.448,107.613,229480,4,0,40859
23540,0,63,0.796,0.91,10,-0.39,0,0.0412,0.0107,4.43e-05,0.132,0.554,95.998,322907,4,11,43089
23541,1,0,0.693,0.9,6,-2.075,0,0.357,0.0156,1.15e-05,0.0847,0.76,174.06,239816,4,9,40502
23542,0,0,0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,196453,4,16,41248
23543,0,66,0.674,0.892,0,-3.771,1,0.0293,0.205,0.0,0.694,0.889,114.048,174680,4,3,41651
23544,0,66,0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,241053,4,13,41423
23545,0,46,0.446,0.947,4,-6.594,1,0.052,0.302,0.000692,0.0979,0.88,176.798,241680,4,3,40482
23546,1,40,0.743,0.591,1,-9.324,1,0.259,0.00984,0.0,0.116,0.184,94.254,237907,4,16,34863
23547,0,71,0.382,0.219,0,-11.805,0,0.0318,0.904,0.0196,0.108,0.161,103.768,248333,4,13,42620
23548,0,6,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,285240,4,20,40560
23549,1,49,0.693,0.903,8,-3.976,1,0.157,0.00399,0.000159,0.119,0.27,74.983,156000,4,6,44244
23550,0,0,0.694,0.454,0,-13.037,1,0.039,0.565,0.0,0.0716,0.437,96.32,264333,4,16,37723
23551,0,51,0.531,0.925,3,-4.757,1,0.0269,0.0373,0.871,0.108,0.477,127.989,224640,4,5,42578
23552,0,0,0.217,0.712,7,-13.105,1,0.0712,0.00291,2.84e-05,0.34,0.544,176.762,184973,4,14,32063
23553,0,0,0.559,0.915,9,-4.811,1,0.132,0.222,0.0,0.113,0.361,117.914,192523,4,13,43585
23554,1,0,0.389,0.262,3,-11.343,0,0.0381,0.399,0.786,0.133,0.34,157.666,106152,4,9,43054
23555,0,61,0.753,0.868,7,-2.318,1,0.097,0.173,0.0,0.268,0.709,130.081,126906,4,15,44503
23556,0,0,0.654,0.753,4,-5.323,1,0.0441,0.237,2.81e-06,0.0491,0.757,102.743,239747,4,18,37620
23557,0,34,0.516,0.967,9,-7.864,1,0.0397,0.136,0.0941,0.0752,0.144,137.128,192760,4,18,29219
23558,0,30,0.261,0.0748,10,-21.048,1,0.0447,0.95,0.000134,0.105,0.106,62.027,208133,3,18,25567
23559,1,27,0.738,0.87,1,-5.343,0,0.0844,0.0124,0.0,0.14,0.845,89.988,205733,4,16,42067
23560,0,0,0.35,0.668,7,-10.342,1,0.0926,0.148,0.0452,0.0871,0.179,79.892,255267,4,13,35694
23561,0,84,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,352200,4,13,40177
23562,0,0,0.414,0.498,1,-11.945,0,0.0579,0.00629,0.87,0.205,0.37,106.978,336707,4,7,43163
23563,0,14,0.58,0.236,1,-12.072,1,0.0352,0.829,0.284,0.102,0.34,86.322,252493,4,10,33602
23564,0,12,0.841,0.764,1,-5.989,1,0.0701,0.000687,0.43,0.0397,0.457,128.037,334687,4,6,40614
23565,0,0,0.648,0.961,11,-2.108,0,0.0454,0.00507,0.00868,0.303,0.937,125.971,209028,4,13,42905
23566,0,0,0.584,0.752,6,-6.292,1,0.0519,0.0922,0.02,0.0819,0.908,106.732,321800,4,13,39738
23567,0,0,0.445,0.887,10,-5.121,1,0.0463,0.000242,8.94e-05,0.456,0.332,102.441,269840,4,13,35539
23568,1,0,0.628,0.954,2,-2.29,1,0.341,0.0101,0.0,0.141,0.406,200.173,234067,4,9,39812
23569,0,0,0.454,0.756,9,-7.405,1,0.042,0.287,0.031,0.0811,0.893,123.09,198733,4,18,28991
23570,0,30,0.723,0.527,8,-9.912,1,0.0597,0.0161,0.389,0.0626,0.299,129.993,365960,4,13,40219
23571,0,0,0.736,0.798,0,-6.202,1,0.13,0.0568,0.113,0.162,0.443,114.006,262413,4,15,41189
23572,1,43,0.528,0.73,11,-6.924,0,0.143,0.147,0.000158,0.326,0.424,150.04,153604,4,16,44374
23573,0,1,0.484,0.856,8,-5.149,1,0.0498,0.0234,0.0,0.0775,0.718,177.974,165036,4,3,41511
23574,0,0,0.601,0.798,6,-3.978,0,0.0349,0.0018,0.151,0.15,0.453,142.059,273803,4,13,42193
23575,0,71,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986,190537,4,9,43502
23576,0,51,0.546,0.509,2,-9.447,1,0.0622,0.4,0.0,0.135,0.691,122.176,225933,4,1,27811
23577,0,0,0.481,0.965,8,-2.993,1,0.0875,0.000904,0.000727,0.476,0.66,155.938,264524,4,13,42312
23578,0,61,0.579,0.477,10,-8.539,0,0.0367,0.127,0.0,0.0974,0.537,89.724,280093,4,13,39896
23579,0,0,0.535,0.783,3,-4.734,1,0.0338,0.0401,0.00011,0.219,0.266,145.993,204160,4,3,42682
23580,0,51,0.772,0.845,6,-8.082,1,0.0468,0.0133,0.166,0.139,0.573,114.997,193667,4,4,37933
23581,1,60,0.84,0.692,8,-5.399,1,0.0356,0.00181,0.0,0.344,0.145,100.046,155913,4,13,43911
23582,0,0,0.832,0.847,5,-6.661,0,0.0317,0.68,0.000856,0.57,0.881,125.971,271000,4,10,40089
23583,0,54,0.459,0.179,4,-10.931,1,0.038,0.916,0.0,0.121,0.273,127.867,219045,4,13,42055
23584,0,0,0.405,0.768,0,-5.387,1,0.0898,0.0422,0.0,0.13,0.338,159.988,203569,4,7,42298
23585,0,19,0.324,0.876,5,-5.981,0,0.0594,0.000147,0.967,0.371,0.0494,130.052,250867,4,4,41815
23586,0,35,0.498,0.599,0,-4.723,1,0.0289,0.0589,0.0,0.117,0.222,88.068,200961,4,13,41545
23587,0,0,0.809,0.653,7,-4.867,1,0.0894,0.0163,0.181,0.147,0.484,129.981,356036,4,6,40498
23588,0,56,0.647,0.792,10,-6.391,0,0.0504,0.16,0.0,0.0624,0.351,122.432,184705,4,13,41969
23589,0,0,0.47,0.701,9,-12.691,1,0.0346,0.0017,0.0,0.324,0.818,140.968,198400,4,14,26663
23590,0,34,0.62,0.19,10,-15.454,1,0.0414,0.989,0.875,0.113,0.118,121.658,297533,4,2,24106
23591,0,17,0.408,0.805,2,-7.421,1,0.0386,0.000399,0.0511,0.0512,0.125,174.023,253793,4,6,42036
23592,0,62,0.506,0.421,0,-6.967,1,0.0353,0.159,2.65e-06,0.105,0.411,113.777,241787,3,3,43768
23593,0,0,0.409,0.0765,1,-16.673,1,0.0406,0.956,5.54e-05,0.112,0.16,96.392,352800,4,10,32507
23594,0,67,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,236360,4,13,42767
23595,0,48,0.605,0.963,3,0.634,0,0.0681,0.0125,0.788,0.434,0.42,145.013,192000,4,13,43502
23596,1,41,0.722,0.824,6,-4.7,0,0.0508,0.345,7.04e-05,0.0825,0.454,103.014,207476,4,7,43744
23597,0,21,0.842,0.641,5,-4.671,0,0.0539,0.014,9.94e-06,0.0411,0.72,123.965,252097,4,13,42980
23598,0,3,0.431,0.779,6,-4.811,0,0.0374,0.000388,0.00205,0.11,0.178,122.531,182147,4,13,40944
23599,0,0,0.633,0.542,5,-12.318,1,0.0316,0.000679,0.00434,0.0754,0.879,130.314,206936,4,5,32141
23600,0,39,0.637,0.747,3,-5.421,0,0.0607,0.324,0.00485,0.166,0.677,128.975,226967,4,6,41895
23601,0,0,0.53,0.856,4,-3.327,0,0.0499,0.104,3.81e-06,0.16,0.814,153.304,224267,4,4,41507
23602,0,35,0.408,0.989,9,-0.958,0,0.07,0.00015,0.938,0.586,0.118,174.015,262080,4,7,43481
23603,0,17,0.663,0.371,9,-12.86,0,0.103,0.955,0.000473,0.169,0.803,166.472,162160,4,13,40475
23604,0,63,0.612,0.621,7,-5.657,1,0.0734,0.169,0.0,0.137,0.883,185.857,169155,4,3,43669
23605,0,43,0.609,0.383,2,-11.94,1,0.0328,0.54,0.000586,0.382,0.472,126.554,375813,4,13,30680
23606,0,87,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,13,42795
23607,0,43,0.343,0.901,2,-5.373,1,0.0419,0.00244,0.000147,0.0801,0.798,161.69,188427,4,13,29127
23608,1,73,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,174568,4,13,43740
23609,0,0,0.598,0.56,9,-12.303,1,0.0291,0.0212,0.0,0.284,0.686,117.722,153307,4,13,39446
23610,0,0,0.675,0.718,0,-4.445,0,0.055,0.923,0.0069,0.147,0.947,98.654,303522,4,10,42669
23611,0,59,0.429,0.683,8,-7.297,1,0.038,0.000823,0.00342,0.0801,0.0536,126.873,241890,4,4,44314
23612,0,55,0.181,0.946,0,-5.308,1,0.096,0.0257,0.223,0.344,0.363,178.743,119827,4,14,34698
23613,0,69,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,262000,4,13,35429
23614,0,54,0.626,0.667,9,-6.484,1,0.0739,0.17,0.0,0.112,0.855,89.233,188467,4,13,29653
23615,0,71,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4,3,43278
23616,0,0,0.332,0.195,8,-14.776,1,0.0328,0.735,0.000164,0.153,0.43,145.434,196467,4,3,39313
23617,1,57,0.685,0.898,11,-5.796,1,0.186,0.243,0.000103,0.377,0.684,139.993,143364,4,13,43845
23618,1,9,0.654,0.965,3,-3.244,0,0.0527,0.0691,0.000128,0.172,0.341,150.022,185600,4,16,42739
23619,0,12,0.384,0.849,1,-12.472,1,0.106,0.0146,0.0,0.861,0.452,112.982,113867,4,18,38739
23620,0,21,0.751,0.485,2,-12.36,1,0.156,0.204,0.404,0.65,0.887,94.105,238133,4,9,36185
23621,0,57,0.41,0.854,7,-11.665,1,0.0864,0.295,9.2e-06,0.355,0.495,174.66,233467,4,18,31411
23622,0,0,0.523,0.132,9,-17.566,0,0.128,0.933,0.000141,0.627,0.328,114.727,305173,4,10,32507
23623,0,26,0.763,0.731,9,-4.971,0,0.0757,0.00086,0.0292,0.323,0.429,128.022,346978,4,6,41984
23624,0,45,0.731,0.906,1,-6.154,0,0.0351,0.119,0.00358,0.212,0.78,107.985,209067,4,13,37191
23625,0,0,0.464,0.719,5,-8.452,1,0.0322,0.196,0.0,0.337,0.627,115.391,212320,4,18,25456
23626,0,44,0.334,0.652,6,-6.268,0,0.0359,0.151,0.00442,0.0906,0.26,104.59,275318,3,4,41167
23627,0,14,0.553,0.429,1,-8.386,1,0.272,0.0462,0.136,0.159,0.471,182.266,101800,4,9,43810
23628,1,0,0.755,0.626,0,-5.924,0,0.265,0.102,0.0,0.114,0.726,80.976,130403,4,16,43593
23629,1,0,0.62,0.923,4,-5.159,1,0.425,0.0227,0.000923,0.355,0.37,126.301,220952,4,6,42249
23630,0,8,0.245,0.12,0,-14.284,1,0.0326,0.942,0.00406,0.11,0.0379,72.611,267654,5,15,42998
23631,0,58,0.67,0.849,1,-6.306,1,0.0393,0.0977,0.00217,0.0983,0.375,126.011,196667,4,18,43901
23632,1,62,0.704,0.517,5,-7.999,0,0.312,0.314,6.36e-06,0.174,0.443,139.857,150000,4,9,43325
23633,0,0,0.518,0.693,1,-12.94,1,0.0754,0.462,0.000846,0.0794,0.902,192.806,133760,4,13,23741
23634,0,0,0.578,0.363,5,-11.741,1,0.0338,0.793,0.0,0.203,0.644,103.351,145798,4,13,32507
23635,0,24,0.564,0.385,8,-14.871,1,0.067,0.725,0.31,0.107,0.455,93.688,476307,4,10,22280
23636,0,68,0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,237907,3,13,37871
23637,0,5,0.672,0.464,2,-8.123,0,0.177,0.206,2.99e-05,0.0905,0.661,109.676,287800,4,19,25271
23638,1,0,0.934,0.579,11,-5.25,1,0.103,0.0259,0.0,0.138,0.41,127.967,225046,4,9,42348
23639,1,37,0.359,0.673,9,-6.4,0,0.305,0.0964,0.0,0.272,0.514,83.106,266027,4,9,42806
23640,0,0,0.93,0.655,0,-5.218,1,0.056,0.391,0.0,0.128,0.777,122.031,173184,4,13,43523
23641,0,0,0.243,0.675,8,-8.114,0,0.0343,0.0122,0.544,0.0384,0.595,144.604,309027,4,18,24541
23642,0,49,0.285,0.917,0,-5.5,0,0.132,0.00367,0.00296,0.173,0.248,97.294,182056,4,13,43642
23643,1,51,0.826,0.658,0,-10.952,1,0.302,0.0759,1.86e-05,0.235,0.571,98.05,243027,4,16,33461
23644,1,0,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,13,42850
23645,1,36,0.527,0.645,10,-6.659,0,0.315,0.364,0.0,0.621,0.265,110.089,481800,4,9,42431
23646,0,40,0.432,0.917,2,-7.067,1,0.12,0.111,3.48e-06,0.112,0.45,70.947,178067,4,18,36282
23647,0,67,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,272800,4,4,37985
23648,0,24,0.648,0.675,4,-7.745,0,0.0299,0.471,0.00105,0.33,0.723,150.205,153944,4,13,39467
23649,0,0,0.593,0.654,4,-7.897,0,0.0402,0.683,0.00597,0.0605,0.894,99.988,427680,4,10,39812
23650,0,39,0.551,0.498,9,-10.63,1,0.07,0.644,7.92e-06,0.0675,0.526,108.818,483360,4,10,30773
23651,1,31,0.591,0.744,9,-4.891,1,0.037,0.0653,0.0,0.151,0.18,159.937,196413,4,16,43642
23652,0,39,0.817,0.69,1,-6.219,1,0.113,0.0837,0.0,0.111,0.452,95.012,172607,4,13,44503
23653,0,66,0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,297267,4,18,35063
23654,0,0,0.65,0.857,4,-2.767,1,0.0541,0.322,0.0,0.258,0.451,117.04,195440,4,13,40542
23655,0,64,0.78,0.759,7,-5.046,1,0.267,0.201,0.0,0.276,0.767,117.03,213333,4,9,42261
23656,0,0,0.582,0.473,5,-6.928,1,0.0724,0.587,0.00507,0.129,0.76,94.015,227987,4,10,25202
23657,0,9,0.611,0.839,2,-10.13,1,0.0531,0.118,0.733,0.203,0.525,102.799,322200,4,18,25202
23658,0,16,0.81,0.633,1,-6.861,1,0.173,0.105,0.0245,0.1,0.236,84.988,225985,4,16,43014
23659,0,8,0.512,0.893,0,-4.16,1,0.194,0.00108,4.35e-06,0.352,0.365,127.971,217420,4,6,40614
23660,0,55,0.323,0.978,5,-3.841,1,0.118,0.0422,0.00019,0.201,0.168,134.222,211973,4,14,28423
23661,0,56,0.656,0.65,0,-11.643,1,0.0574,0.634,0.0147,0.161,0.931,146.268,157040,3,18,25891
23662,1,70,0.945,0.662,6,-6.581,1,0.24,0.0326,1.17e-05,0.124,0.782,124.01,140467,4,9,44055
23663,0,0,0.611,0.222,6,-14.858,0,0.028,0.871,3.09e-05,0.0978,0.212,76.534,177133,3,18,29736
23664,0,44,0.847,0.828,9,-8.51,1,0.296,0.385,0.0,0.393,0.884,111.045,873733,4,9,36386
23665,0,78,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4,13,44370
23666,0,47,0.854,0.752,5,-8.793,0,0.0559,0.252,0.000214,0.159,0.963,115.976,237040,4,16,39081
23667,0,0,0.472,0.962,8,-4.9,1,0.0325,4.43e-06,0.398,0.129,0.825,119.894,162387,4,18,39011
23668,0,0,0.486,0.659,3,-8.336,0,0.0301,0.254,0.456,0.187,0.0895,107.992,310120,4,18,44131
23669,0,6,0.772,0.408,11,-7.453,0,0.138,0.0121,0.00487,0.0868,0.19,132.033,203636,4,9,42108
23670,0,0,0.804,0.53,11,-9.645,0,0.139,0.181,0.000339,0.0694,0.873,115.226,205467,4,20,40177
23671,1,23,0.56,0.956,1,-6.72,1,0.0446,0.00077,0.838,0.294,0.496,141.001,252271,4,9,43950
23672,0,0,0.704,0.418,10,-9.165,0,0.175,0.317,0.000996,0.156,0.607,90.018,237533,4,20,40272
23673,0,54,0.771,0.221,10,-10.144,1,0.0382,0.908,2.2e-06,0.294,0.431,99.793,154764,4,8,43906
23674,0,0,0.652,0.75,1,-6.068,1,0.0324,0.0684,0.000903,0.0987,0.21,128.0,237387,4,6,39446
23675,0,0,0.424,0.605,1,-10.515,1,0.041,0.303,0.245,0.128,0.726,122.978,517267,4,18,26663
23676,0,44,0.742,0.889,2,-9.508,1,0.0438,0.0293,0.915,0.366,0.685,122.011,268440,4,4,41734
23677,1,37,0.749,0.809,11,-7.649,1,0.0504,0.0484,0.0,0.172,0.311,147.992,167683,4,9,43089
23678,0,33,0.675,0.791,2,-4.51,1,0.196,0.212,0.0,0.153,0.0593,124.997,215040,4,16,44335
23679,0,57,0.569,0.674,3,-5.194,0,0.0301,0.129,0.0631,0.431,0.513,93.196,212746,4,6,41728
23680,1,0,0.339,0.829,9,-7.239,1,0.058,0.00736,1.26e-05,0.0596,0.5,162.798,244507,4,18,42508
23681,0,52,0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,200080,4,14,28423
23682,0,35,0.813,0.668,8,-6.834,1,0.096,0.00673,0.0912,0.362,0.495,124.01,220581,4,6,44384
23683,0,0,0.334,0.89,2,-3.502,1,0.0497,0.00162,0.0,0.0911,0.131,144.124,261827,4,12,39081
23684,0,43,0.448,0.647,7,-7.283,1,0.0354,0.289,5.64e-06,0.257,0.735,161.66,275160,4,11,33968
23685,0,0,0.416,0.915,7,-4.173,0,0.111,0.00177,0.011,0.221,0.526,103.217,102840,4,14,31949
23686,1,43,0.555,0.615,2,-6.477,1,0.287,0.295,3.22e-06,0.297,0.436,174.076,184004,4,9,43740
23687,0,41,0.617,0.959,11,-3.08,1,0.048,0.0144,0.024,0.121,0.134,127.036,205975,4,6,43425
23688,0,40,0.353,0.593,9,-9.675,1,0.0457,0.311,0.0,0.0685,0.488,82.56,286231,4,18,25496
23689,0,3,0.622,0.156,7,-13.976,0,0.0429,0.939,0.707,0.0983,0.335,121.648,395427,4,10,40907
23690,0,0,0.723,0.859,10,-5.234,1,0.0472,0.316,0.0,0.0523,0.779,118.998,204000,4,3,37255
23691,0,71,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,4,18,29897
23692,0,33,0.698,0.698,0,-9.775,1,0.0885,0.144,9.97e-06,0.13,0.895,96.11,156600,4,1,38241
23693,0,56,0.671,0.694,7,-2.876,0,0.0335,0.625,0.0,0.237,0.89,93.799,261893,4,19,29950
23694,0,0,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827,4,13,39081
23695,0,48,0.584,0.275,6,-11.356,1,0.0292,0.795,5.01e-05,0.0924,0.266,103.088,272080,4,3,44300
23696,0,0,0.617,0.914,0,-5.988,1,0.192,0.000976,0.0626,0.211,0.466,125.855,188571,4,6,43047
23697,0,34,0.522,0.924,2,-4.835,1,0.0459,0.00863,0.542,0.0372,0.169,180.098,207769,4,7,43278
23698,0,0,0.519,0.694,0,-10.792,1,0.0264,0.104,2.3e-06,0.111,0.928,102.718,229267,4,18,32424
23699,0,0,0.539,0.656,1,-7.194,0,0.0449,0.0156,3.49e-06,0.303,0.783,132.4,188173,4,18,37016
23700,0,43,0.409,0.264,4,-16.366,0,0.0381,0.846,0.00021,0.108,0.55,81.053,156960,4,18,25509
23701,0,59,0.593,0.96,10,-4.896,0,0.07,0.0431,0.766,0.245,0.448,126.998,172913,4,6,43785
23702,0,0,0.664,0.946,6,-3.427,1,0.0732,0.0301,0.0585,0.155,0.0987,74.922,260821,4,7,42452
23703,0,58,0.47,0.909,9,-5.215,0,0.0339,0.00732,0.304,0.314,0.534,161.647,219067,4,13,29271
23704,0,0,0.713,0.956,6,-6.166,0,0.0429,0.314,0.47,0.0539,0.893,112.75,375307,4,4,41126
23705,0,63,0.522,0.453,2,-7.859,1,0.0295,0.831,1.21e-06,0.101,0.306,103.879,233280,4,13,38716
23706,1,0,0.689,0.744,1,-5.824,1,0.222,0.0859,0.0,0.0753,0.374,77.993,189493,4,9,41259
23707,0,0,0.767,0.666,6,-7.908,1,0.0392,0.214,0.000136,0.341,0.815,134.015,197187,4,13,40542
